date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:47:09	4040/4040	---M--	404	error ('Object%20Not%20Found')	text/html	date:Mon,%2001%20Jun%202015%2021:47:15%20GMT	http://teachers.sduhsd.net/kshakeri/physics/buttonD.jpg	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/physics/buttonD.45.delayed	(from http://teachers.sduhsd.net/kshakeri/physics/physics.htm)
14:47:09	4040/4040	---M--	404	error ('Object%20Not%20Found')	text/html	date:Mon,%2001%20Jun%202015%2021:47:15%20GMT	http://teachers.sduhsd.net/kshakeri/physics/buttonF.jpg	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/physics/buttonF.46.delayed	(from http://teachers.sduhsd.net/kshakeri/physics/physics.htm)
14:47:09	4040/4040	---M--	404	error ('Object%20Not%20Found')	text/html	date:Mon,%2001%20Jun%202015%2021:47:15%20GMT	http://teachers.sduhsd.net/kshakeri/physics/button10.jpg	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/physics/button10.47.delayed	(from http://teachers.sduhsd.net/kshakeri/physics/physics.htm)
14:47:10	4040/4040	---M--	404	error ('Object%20Not%20Found')	text/html	date:Mon,%2001%20Jun%202015%2021:47:15%20GMT	http://teachers.sduhsd.net/kshakeri/physics/button7.jpg	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/physics/button7.48.delayed	(from http://teachers.sduhsd.net/kshakeri/physics/physics.htm)
14:47:10	4040/4040	---M--	404	error ('Object%20Not%20Found')	text/html	date:Mon,%2001%20Jun%202015%2021:47:16%20GMT	http://teachers.sduhsd.net/kshakeri/physics/button8.jpg	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/physics/button8.49.delayed	(from http://teachers.sduhsd.net/kshakeri/physics/physics.htm)
14:47:13	431811/431811	---M--	200	added ('OK')	text/html	etag:%22a75891827a36d01:eb9%22	http://teachers.sduhsd.net/kshakeri/physics/Homework/physics_homework_f14.htm	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/physics/Homework/physics_homework_f14.html	(from http://teachers.sduhsd.net/kshakeri/physics/physics.htm)
14:47:13	17800/17800	---M--	200	added ('OK')	text/html	etag:%22d8d415eebe8cf1:eb9%22	http://teachers.sduhsd.net/kshakeri/physics/powerpoint_f14.htm	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/physics/powerpoint_f14.html	(from http://teachers.sduhsd.net/kshakeri/physics/physics.htm)
14:47:26	125440/125440	---M--	200	added ('OK')	application/msword	etag:%22bfb7cd63801ccf1:eb9%22	http://teachers.sduhsd.net/kshakeri/AP_Chemistry_Pages/AP_Chemistry_Syllabus_14.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/AP_Chemistry_Pages/AP_Chemistry_Syllabus_14.doc	(from http://teachers.sduhsd.net/kshakeri/AP_Chemistry_Pages/AP_chem.htm)
14:52:34	1983865/1983865	---M--	200	added ('OK')	application/pdf	etag:%227caf4b3213f5cc1:eb9%22	http://teachers.sduhsd.net/kshakeri/Lacrosse/2012_Raven_Playbook_password.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/Lacrosse/2012_Raven_Playbook_password.pdf	(from http://teachers.sduhsd.net/kshakeri/Lacrosse/lacrosse.htm)
14:54:28	705802/705802	---M--	200	added ('OK')	application/pdf	etag:%227d8b742ea214cf1:eb9%22	http://teachers.sduhsd.net/kshakeri/Surf%20PE/Syllabus_s14_shakeri.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/Surf%20PE/Syllabus_s14_shakeri.pdf	(from http://teachers.sduhsd.net/kshakeri/Surf%20PE/raven_surf_index.htm)
14:54:28	5080/5080	---M--	200	added ('OK')	text/html	etag:%224cd31c1793ad01:eb9%22	http://teachers.sduhsd.net/kshakeri/Surf%20PE/Forms/Forms.htm	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/Surf%20PE/Forms/Forms.html	(from http://teachers.sduhsd.net/kshakeri/Surf%20PE/raven_surf_index.htm)
14:54:29	4040/4040	---M--	404	error ('Object%20Not%20Found')	text/html	date:Mon,%2001%20Jun%202015%2021:54:34%20GMT	http://teachers.sduhsd.net/kshakeri/Surf%20PE/Nicaragua	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/Surf%20PE/Nicaragua.51.delayed	(from http://teachers.sduhsd.net/kshakeri/Surf%20PE/raven_surf_index.htm)
14:59:27	5597514/5597514	---M--	200	added ('OK')	image/jpeg	etag:%22eda3e628f14cf1:eb9%22	http://teachers.sduhsd.net/kshakeri/Surf%20PE/_MG_3004.JPG	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/Surf%20PE/_MG_3004.jpg	(from http://teachers.sduhsd.net/kshakeri/Surf%20PE/raven_surf_index.htm)
14:59:27	5549827/5549827	---M--	200	added ('OK')	image/jpeg	etag:%22f9ef1b7e8f14cf1:eb9%22	http://teachers.sduhsd.net/kshakeri/Surf%20PE/cover.jpg	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/Surf%20PE/cover.jpg	(from http://teachers.sduhsd.net/kshakeri/Surf%20PE/raven_surf_index.htm)
15:01:56	2254919/2254919	---M--	200	added ('OK')	image/jpeg	etag:%226cc46359114cf1:eb9%22	http://teachers.sduhsd.net/kshakeri/Surf%20PE/Copy%20of%20pascuales4.jpg	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/Surf%20PE/Copy%20of%20pascuales4.jpg	(from http://teachers.sduhsd.net/kshakeri/Surf%20PE/raven_surf_index.htm)
15:29:35	69632/69632	---M--	200	added ('OK')	application/msword	etag:%22b35ec31d4d7cc1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Midterms_and_final/2nd_semester_study_guide_Fall_11_stoich_no_nuclear.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Midterms_and_final/2nd_semester_study_guide_Fall_11_stoich_no_nuclear.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:29:38	8736600/8736600	UR-M--	200	added ('Partial%20content')	image/jpeg	etag:%22bba783298a14cf1:eb9%22	http://teachers.sduhsd.net/kshakeri/9.jpg	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/9.jpg	(from http://teachers.sduhsd.net/kshakeri/)
15:29:39	29696/29696	---M--	200	added ('OK')	application/msword	etag:%226a26df5d92ed01:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/thermochem%20quiz.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/thermochem%20quiz.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:29:39	121647/121647	---M--	200	added ('OK')	application/pdf	etag:%22e09bdd4ea9bdcb1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Midterms_and_final/2nd_Quarter_objectives_f10.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Midterms_and_final/2nd_Quarter_objectives_f10.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:29:40	36864/36864	---M--	200	added ('OK')	application/msword	etag:%22211f97e54f3cd1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_12_Equilibrium/EQ%20Bean%20Lab.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_12_Equilibrium/EQ%20Bean%20Lab.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:29:41	58368/58368	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%22d2956f1ae2b8cb1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_12_Equilibrium/Eq%20Lab%20Data%20Cruncher.xls	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_12_Equilibrium/Eq%20Lab%20Data%20Cruncher.xls	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:29:43	103025/103025	---M--	200	added ('OK')	application/pdf	etag:%22b7eec7594decf1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/thermochem_mastery.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/thermochem_mastery.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:29:43	401717/401717	---M--	200	added ('OK')	application/pdf	etag:%22f258f68475d1cc1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_11_Kinetics/HW_30_key.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_11_Kinetics/HW_30_key.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:29:43	36864/36864	---M--	200	added ('OK')	application/msword	etag:%224062f14981e4c91:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_12_Equilibrium/Chemical_Equilibrium_Practice_Problems.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_12_Equilibrium/Chemical_Equilibrium_Practice_Problems.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:29:44	26624/26624	---M--	200	added ('OK')	application/msword	etag:%222c87b47b9bca1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_12_Equilibrium/LeChatelier%20Problems.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_12_Equilibrium/LeChatelier%20Problems.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:29:53	776362/776362	---M--	200	added ('OK')	image/jpeg	etag:%2286158eaf9bca1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_12_Equilibrium/lechatliers%20key.jpg	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_12_Equilibrium/lechatliers%20key.jpg	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:29:58	1151353/1151353	---M--	200	added ('OK')	application/pdf	etag:%22f5f5ff3ed5d7cc1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Midterms_and_final/2nd_semester_study_guide_F11_KEY.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Midterms_and_final/2nd_semester_study_guide_F11_KEY.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:01	209243/209243	---M--	200	added ('OK')	application/pdf	etag:%22eb85511acccc1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/Chapter%2016,%2017,%2018%20Objectives.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/Chapter%2016,%2017,%2018%20Objectives.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:01	14908/14908	---M--	200	added ('OK')	application/msword	etag:%22ee3876d7de12cf1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_12_Equilibrium/16%2017%2018%20HW%20Packet.docx	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_12_Equilibrium/16%2017%2018%20HW%20Packet.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:02	48640/48640	---M--	200	added ('OK')	application/msword	etag:%22d0e59c543dadcb1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/Heat%20and%20Chemical%20Change%20Problems2.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/Heat%20and%20Chemical%20Change%20Problems2.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:13	871319/871319	---M--	200	added ('OK')	image/jpeg	etag:%224ade22b5b1dccd1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/HW%2028%20hey.JPG	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/HW%2028%20hey.jpg	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:14	1661440/1661440	---M--	200	added ('OK')	application/msword	etag:%22c6156facaf9bca1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_12_Equilibrium/Chemical_Equilibrium_Practice_Problems_key.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_12_Equilibrium/Chemical_Equilibrium_Practice_Problems_key.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:14	47104/47104	---M--	200	added ('OK')	application/msword	etag:%22c61e1f4e3dadcb1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/Heat%20of%20Fusion%20of%20Ice%20Lab.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/Heat%20of%20Fusion%20of%20Ice%20Lab.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:19	412902/412902	---M--	200	added ('OK')	application/pdf	etag:%22f43ac6df28cfcc1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/HW_29.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/HW_29.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:22	166722/166722	---M--	200	added ('OK')	application/pdf	etag:%229a41a9391f9bcb1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/HW_26_page_1.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/HW_26_page_1.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:23	716863/716863	---M--	200	added ('OK')	application/pdf	etag:%22bc85b13e3fadcb1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/Heat_and_Chemical_Change_Problems_key.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_10_Thermochemistry/Heat_and_Chemical_Change_Problems_key.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:24	39936/39936	---M--	200	added ('OK')	application/msword	etag:%22cef2512d687cca1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/Acids%20and%20Bases%20Worksheet_key.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/Acids%20and%20Bases%20Worksheet_key.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:24	164283/164283	---M--	200	added ('OK')	application/pdf	etag:%22dab9263b1f9bcb1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/HW_26_page_2.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/HW_26_page_2.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:25	38008/38008	---M--	200	added ('OK')	application/pdf	etag:%227ae1db1b709ccb1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/Acids%20and%20Bases%20Titration%20Lab.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/Acids%20and%20Bases%20Titration%20Lab.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:25	94895/94895	---M--	200	added ('OK')	application/pdf	etag:%22da7dc2e0ae9ccb1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/Homework%2027%20answers.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/Homework%2027%20answers.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:25	37376/37376	---M--	200	added ('OK')	application/msword	etag:%22315e8f5dc1ad01:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/Acids%20&%20Bases%20Quiz%20A.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/Acids%20&%20Bases%20Quiz%20A.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:25	39424/39424	---M--	200	added ('OK')	application/msword	etag:%22f7295f4ec3f6ce1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/Acid_Base_Test_Review.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/Acid_Base_Test_Review.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:27	83563/83563	---M--	200	added ('OK')	application/pdf	etag:%22edc17f93f6f6ce1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Lab%20Report%20Format.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Lab%20Report%20Format.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:30	205187/205187	---M--	200	added ('OK')	application/pdf	etag:%228eae04a12b6cc1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/Chapter%2014%20and%2015%20Objectives.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/Chapter%2014%20and%2015%20Objectives.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:30	23040/23040	---M--	200	added ('OK')	application/msword	etag:%22d785f960f7f6ce1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/HW%20Packet%20Acid%20Base%20Unita.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/HW%20Packet%20Acid%20Base%20Unita.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:31	38912/38912	---M--	200	added ('OK')	application/msword	etag:%2282674c15285cc1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/pH_of_common_solutions.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/pH_of_common_solutions.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:34	822272/822272	---M--	200	added ('OK')	application/msword	etag:%22ee1ab6b7837fca1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/study_guide_key_2009.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/study_guide_key_2009.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:34	29184/29184	---M--	200	added ('OK')	application/msword	etag:%221443bf8bacf3ca1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/Acids%20and%20Bases%20Worksheet.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/Acids%20and%20Bases%20Worksheet.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:36	94772/94772	---M--	200	added ('OK')	application/pdf	etag:%223e502cc205d01:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_5_chemical_reactions/chap_9_10_11_HW%20Packet.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_5_chemical_reactions/chap_9_10_11_HW%20Packet.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:36	400348/400348	---M--	200	added ('OK')	application/pdf	etag:%22ca16147ff9b8cc1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/HW25.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_9_acid_Base/HW25.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:36	17373/17373	---M--	200	added ('OK')	application/pdf	etag:%2230e5f4f06392cb1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_8_Solutions/HW%2022%20key.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_8_Solutions/HW%2022%20key.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:38	128657/128657	---M--	200	added ('OK')	application/pdf	etag:%226a5e3694a491cb1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_8_Solutions/Molarity_Lab_2009_PartII_2010_MC.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_8_Solutions/Molarity_Lab_2009_PartII_2010_MC.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:41	69524/69524	---M--	200	added ('OK')	application/pdf	etag:%22bc247c753928ca1:eb9%22	http://teachers.sduhsd.net/kshakeri/AP_Chemistry_Pages/Handouts/Chapter_4_Chemical_Reaction/solubility_rules.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/AP_Chemistry_Pages/Handouts/Chapter_4_Chemical_Reaction/solubility_rules.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:41	346029/346029	---M--	200	added ('OK')	application/pdf	etag:%2274fbf6ad9c95cb1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_8_Solutions/HW%2023%20Key.pdf	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_8_Solutions/HW%2023%20Key.pdf	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:41	33280/33280	---M--	200	added ('OK')	application/msword	etag:%222c189d729495cb1:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_8_Solutions/Solutions_Worksheet_test_6_review.doc	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_8_Solutions/Solutions_Worksheet_test_6_review.doc	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
15:30:43	6559988/6559988	---M--	200	added ('OK')	image/jpeg	etag:%22cd9d4a99214cf1:eb9%22	http://teachers.sduhsd.net/kshakeri/Surf%20PE/december%202009%20140.jpg	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/Surf%20PE/december%202009%20140.jpg	(from http://teachers.sduhsd.net/kshakeri/Surf%20PE/raven_surf_index.htm)
15:30:46	433305/433305	---M--	200	added ('OK')	image/jpeg	etag:%22fcc4b1eaaf59c91:eb9%22	http://teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_8_Solutions/Solutions_review_key/page1.jpg	C:/Users/Jamie/Documents/APChemSite/teachers.sduhsd.net/kshakeri/chemistry_pages/Handouts/Spring_2009/Unit_8_Solutions/Solutions_review_key/page1.jpg	(from http://teachers.sduhsd.net/kshakeri/chemistry_pages/Homework_Sheets/chem_homework_f14.htm)
